Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed
10/23/2020,8:00 AM,Nagaland,6469,28,8296
10/23/2020,8:00 AM,Manipur,12393,127,16621
10/23/2020,8:00 AM,Kerala,274675,1255,369323
10/24/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3167,2,3220
10/24/2020,8:00 AM,Andhra Pradesh,762419,6544,800684
10/24/2020,8:00 AM,Bihar,198532,1034,210196
10/24/2020,8:00 AM,Andaman and Nicobar Islands,3945,58,4207
10/24/2020,8:00 AM,Tamil Nadu,659432,10858,703250
10/24/2020,8:00 AM,Punjab,121735,4095,130157
10/24/2020,8:00 AM,Chandigarh,13009,214,13920
10/24/2020,8:00 AM,Odisha,259418,1214,277887
10/24/2020,8:00 AM,Jharkhand,92128,862,99045
10/24/2020,8:00 AM,Uttar Pradesh,430962,6830,466060
10/24/2020,8:00 AM,Haryana,143978,1705,155765
10/24/2020,8:00 AM,Tripura,27740,340,30135
10/24/2020,8:00 AM,Sikkim,3465,63,3770
10/24/2020,8:00 AM,Goa,38421,568,41813
10/24/2020,8:00 AM,Mizoram,2189,0,2387
10/24/2020,8:00 AM,Madhya Pradesh,150678,2855,165294
10/24/2020,8:00 AM,Telengana,209034,1303,230274
10/24/2020,8:00 AM,Delhi,316214,6189,348404
10/24/2020,8:00 AM,Uttarakhand,54161,979,59796
10/24/2020,8:00 AM,Jammu and Kashmir,81486,1424,90752
10/24/2020,8:00 AM,Gujarat,147435,3673,165071
10/24/2020,8:00 AM,Rajasthan,162981,1814,182570
10/24/2020,8:00 AM,Maharashtra,1445103,43015,1632544
10/24/2020,8:00 AM,Assam,179846,900,203709
10/24/2020,8:00 AM,West Bengal,298587,6368,341426
10/24/2020,8:00 AM,Karnataka,693584,10821,793907
10/24/2020,8:00 AM,Puducherry,29427,584,33986
10/24/2020,8:00 AM,Himachal Pradesh,17135,285,20040
10/24/2020,8:00 AM,Ladakh,4984,68,5840
10/24/2020,8:00 AM,Chhattisgarh,146222,1738,172580
10/24/2020,8:00 AM,Arunachal Pradesh,11613,33,14145
10/24/2020,8:00 AM,Meghalaya,7091,79,8801
10/24/2020,8:00 AM,Nagaland,6570,28,8436
10/24/2020,8:00 AM,Manipur,12562,132,16777
10/24/2020,8:00 AM,Kerala,280793,1281,377834
10/25/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3173,2,3225
10/25/2020,8:00 AM,Andhra Pradesh,765991,6566,804026
10/25/2020,8:00 AM,Bihar,199757,1042,211258
10/25/2020,8:00 AM,Tamil Nadu,663456,10893,706136
10/25/2020,8:00 AM,Andaman and Nicobar Islands,3968,58,4225
10/25/2020,8:00 AM,Odisha,262031,1229,279582
10/25/2020,8:00 AM,Chandigarh,13087,216,13977
10/25/2020,8:00 AM,Punjab,122256,4107,130640
10/25/2020,8:00 AM,Jharkhand,92598,864,99428
10/25/2020,8:00 AM,Uttar Pradesh,433703,6854,468238
10/25/2020,8:00 AM,Haryana,145196,1720,157064
10/25/2020,8:00 AM,Tripura,27886,343,30221
10/25/2020,8:00 AM,Goa,38769,570,42031
10/25/2020,8:00 AM,Sikkim,3490,63,3819
10/25/2020,8:00 AM,Madhya Pradesh,151946,2875,166298
10/25/2020,8:00 AM,Telengana,210480,1307,231252
10/25/2020,8:00 AM,Uttarakhand,54629,984,60155
10/25/2020,8:00 AM,Delhi,319828,6225,352520
10/25/2020,8:00 AM,Jammu and Kashmir,82219,1430,91329
10/25/2020,8:00 AM,Mizoram,2198,0,2447
10/25/2020,8:00 AM,Rajasthan,165496,1826,184422
10/25/2020,8:00 AM,Assam,182794,902,203967
10/25/2020,8:00 AM,Gujarat,148448,3679,166092
10/25/2020,8:00 AM,Maharashtra,1455107,43152,1638961
10/25/2020,8:00 AM,Karnataka,700737,10873,798378
10/25/2020,8:00 AM,West Bengal,302340,6427,345574
10/25/2020,8:00 AM,Puducherry,29614,586,34112
10/25/2020,8:00 AM,Himachal Pradesh,17318,290,20213
10/25/2020,8:00 AM,Ladakh,5052,71,5913
10/25/2020,8:00 AM,Chhattisgarh,148899,1793,174591
10/25/2020,8:00 AM,Arunachal Pradesh,11781,33,14211
10/25/2020,8:00 AM,Meghalaya,7228,80,8882
10/25/2020,8:00 AM,Nagaland,6668,30,8515
10/25/2020,8:00 AM,Manipur,12719,138,17022
10/25/2020,8:00 AM,Kerala,287261,1306,386087
10/26/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3175,2,3228
10/26/2020,8:00 AM,Andhra Pradesh,769576,6587,807023
10/26/2020,8:00 AM,Bihar,200918,1049,211689
10/26/2020,8:00 AM,Tamil Nadu,667475,10924,709005
10/26/2020,8:00 AM,Odisha,264102,1245,281215
10/26/2020,8:00 AM,Andaman and Nicobar Islands,3983,58,4245
10/26/2020,8:00 AM,Chandigarh,13167,218,14038
10/26/2020,8:00 AM,Punjab,122721,4117,131055
10/26/2020,8:00 AM,Jharkhand,92976,866,99686
10/26/2020,8:00 AM,Tripura,28069,343,30257
10/26/2020,8:00 AM,Uttar Pradesh,436071,6882,470270
10/26/2020,8:00 AM,Goa,39090,576,42242
10/26/2020,8:00 AM,Haryana,146282,1727,158304
10/26/2020,8:00 AM,Sikkim,3525,64,3835
10/26/2020,8:00 AM,Madhya Pradesh,153127,2885,167249
10/26/2020,8:00 AM,Telengana,211912,1311,231834
10/26/2020,8:00 AM,Uttarakhand,54958,993,60376
10/26/2020,8:00 AM,Assam,185755,906,204171
10/26/2020,8:00 AM,Delhi,323654,6258,356656
10/26/2020,8:00 AM,Jammu and Kashmir,82858,1438,91861
10/26/2020,8:00 AM,Rajasthan,167736,1839,186243
10/26/2020,8:00 AM,Gujarat,149411,3686,167011
10/26/2020,8:00 AM,Maharashtra,1460755,43264,1645020
10/26/2020,8:00 AM,Karnataka,710843,10905,802817
10/26/2020,8:00 AM,Mizoram,2203,0,2493
10/26/2020,8:00 AM,West Bengal,306197,6487,349701
10/26/2020,8:00 AM,Puducherry,29801,588,34193
10/26/2020,8:00 AM,Ladakh,5126,71,5933
10/26/2020,8:00 AM,Himachal Pradesh,17590,291,20370
10/26/2020,8:00 AM,Chhattisgarh,150398,1818,175959
10/26/2020,8:00 AM,Arunachal Pradesh,11951,33,14244
10/26/2020,8:00 AM,Meghalaya,7332,81,9018
10/26/2020,8:00 AM,Nagaland,6724,31,8626
10/26/2020,8:00 AM,Kerala,294910,1332,392930
10/26/2020,8:00 AM,Manipur,12857,139,17162
10/27/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3176,2,3228
10/27/2020,8:00 AM,Andhra Pradesh,773548,6606,808924
10/27/2020,8:00 AM,Bihar,201942,1058,212355
10/27/2020,8:00 AM,Tamil Nadu,671489,10956,711713
10/27/2020,8:00 AM,Odisha,266105,1259,282695
10/27/2020,8:00 AM,Andaman and Nicobar Islands,3997,58,4253
10/27/2020,8:00 AM,Chandigarh,13230,222,14085
10/27/2020,8:00 AM,Punjab,123047,4125,131391
10/27/2020,8:00 AM,Jharkhand,93368,872,99906
10/27/2020,8:00 AM,Tripura,28153,344,30293
10/27/2020,8:00 AM,Uttar Pradesh,438521,6904,472077
10/27/2020,8:00 AM,Goa,39433,582,42532
10/27/2020,8:00 AM,Haryana,147566,1737,159457
10/27/2020,8:00 AM,Assam,188587,908,204386
10/27/2020,8:00 AM,Sikkim,3530,65,3840
10/27/2020,8:00 AM,Madhya Pradesh,154222,2890,167969
10/27/2020,8:00 AM,Telengana,213466,1315,232671
10/27/2020,8:00 AM,Uttarakhand,55663,1001,60744
10/27/2020,8:00 AM,Delhi,327390,6312,359488
10/27/2020,8:00 AM,Jammu and Kashmir,83485,1444,92225
10/27/2020,8:00 AM,Rajasthan,169962,1853,188048
10/27/2020,8:00 AM,Gujarat,150513,3690,167919
10/27/2020,8:00 AM,Karnataka,719558,10947,805947
10/27/2020,8:00 AM,Maharashtra,1470660,43348,1648665
10/27/2020,8:00 AM,West Bengal,310086,6546,353822
10/27/2020,8:00 AM,Mizoram,2212,0,2527
10/27/2020,8:00 AM,Puducherry,29990,588,34336
10/27/2020,8:00 AM,Ladakh,5216,71,5978
10/27/2020,8:00 AM,Chhattisgarh,153654,1861,177608
10/27/2020,8:00 AM,Himachal Pradesh,17782,293,20586
10/27/2020,8:00 AM,Arunachal Pradesh,12182,35,14391
10/27/2020,8:00 AM,Meghalaya,7471,81,9066
10/27/2020,8:00 AM,Nagaland,6792,33,8663
10/27/2020,8:00 AM,Kerala,302017,1352,397217
10/27/2020,8:00 AM,Manipur,13057,144,17424
10/28/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3181,2,3231
10/28/2020,8:00 AM,Andhra Pradesh,777900,6625,811825
10/28/2020,8:00 AM,Bihar,203174,1065,213085
10/28/2020,8:00 AM,Tamil Nadu,675518,10983,714235
10/28/2020,8:00 AM,Odisha,268115,1272,283942
10/28/2020,8:00 AM,Andaman and Nicobar Islands,4019,58,4274
10/28/2020,8:00 AM,Chandigarh,13279,223,14152
10/28/2020,8:00 AM,Punjab,123510,4138,131737
10/28/2020,8:00 AM,Jharkhand,93874,876,100224
10/28/2020,8:00 AM,Assam,191030,914,204789
10/28/2020,8:00 AM,Tripura,28355,344,30453
10/28/2020,8:00 AM,Goa,39778,585,42747
10/28/2020,8:00 AM,Uttar Pradesh,440847,6940,474054
10/28/2020,8:00 AM,Haryana,148503,1750,160705
10/28/2020,8:00 AM,Madhya Pradesh,155232,2898,168483
10/28/2020,8:00 AM,Uttarakhand,56085,1007,60957
10/28/2020,8:00 AM,Telengana,214917,1319,234152
10/28/2020,8:00 AM,Sikkim,3534,67,3863
10/28/2020,8:00 AM,Jammu and Kashmir,84236,1451,92677
10/28/2020,8:00 AM,Rajasthan,172028,1867,189844
10/28/2020,8:00 AM,Delhi,330112,6356,364341
10/28/2020,8:00 AM,Gujarat,151751,3695,168911
10/28/2020,8:00 AM,Karnataka,727298,10991,809638
10/28/2020,8:00 AM,Maharashtra,1478496,43463,1654028
10/28/2020,8:00 AM,West Bengal,314003,6604,357779
10/28/2020,8:00 AM,Puducherry,30153,588,34482
10/28/2020,8:00 AM,Ladakh,5262,73,6024
10/28/2020,8:00 AM,Chhattisgarh,156080,1881,179654
10/28/2020,8:00 AM,Himachal Pradesh,17998,298,20817
10/28/2020,8:00 AM,Mizoram,2233,0,2607
10/28/2020,8:00 AM,Arunachal Pradesh,12297,36,14472
10/28/2020,8:00 AM,Meghalaya,7643,82,9136
10/28/2020,8:00 AM,Nagaland,6828,33,8726
10/28/2020,8:00 AM,Kerala,309032,1376,402674
10/28/2020,8:00 AM,Manipur,13208,150,17604
10/29/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3184,2,3237
10/29/2020,8:00 AM,Andhra Pradesh,781509,6643,814774
10/29/2020,8:00 AM,Bihar,204178,1069,213576
10/29/2020,8:00 AM,Tamil Nadu,679377,11018,716751
10/29/2020,8:00 AM,Odisha,270130,1284,285482
10/29/2020,8:00 AM,Andaman and Nicobar Islands,4039,58,4289
10/29/2020,8:00 AM,Chandigarh,13359,224,14212
10/29/2020,8:00 AM,Assam,192517,917,205237
10/29/2020,8:00 AM,Jharkhand,94326,880,100569
10/29/2020,8:00 AM,Punjab,123866,4158,132263
10/29/2020,8:00 AM,Tripura,28525,345,30566
10/29/2020,8:00 AM,Uttar Pradesh,443589,6958,476034
10/29/2020,8:00 AM,Goa,39974,592,42968
10/29/2020,8:00 AM,Uttarakhand,56556,1009,61261
10/29/2020,8:00 AM,Madhya Pradesh,156264,2913,169271
10/29/2020,8:00 AM,Haryana,149451,1758,162223
10/29/2020,8:00 AM,Telengana,216353,1324,235656
10/29/2020,8:00 AM,Sikkim,3545,67,3875
10/29/2020,8:00 AM,Jammu and Kashmir,84782,1455,93213
10/29/2020,8:00 AM,Rajasthan,174044,1877,191629
10/29/2020,8:00 AM,Delhi,334240,6396,370014
10/29/2020,8:00 AM,Karnataka,733558,11046,812784
10/29/2020,8:00 AM,Gujarat,152858,3701,169891
10/29/2020,8:00 AM,Maharashtra,1486926,43554,1660766
10/29/2020,8:00 AM,Ladakh,5369,74,6085
10/29/2020,8:00 AM,West Bengal,317928,6664,361703
10/29/2020,8:00 AM,Puducherry,30307,590,34583
10/29/2020,8:00 AM,Chhattisgarh,157480,1936,181583
10/29/2020,8:00 AM,Himachal Pradesh,18203,300,21149
10/29/2020,8:00 AM,Arunachal Pradesh,12480,36,14580
10/29/2020,8:00 AM,Meghalaya,7777,85,9226
10/29/2020,8:00 AM,Mizoram,2238,1,2656
10/29/2020,8:00 AM,Nagaland,6945,34,8824
10/29/2020,8:00 AM,Kerala,316692,1403,411464
10/29/2020,8:00 AM,Manipur,13420,156,17809
10/30/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3192,2,3243
10/30/2020,8:00 AM,Andhra Pradesh,784752,6659,817679
10/30/2020,8:00 AM,Bihar,205108,1076,214242
10/30/2020,8:00 AM,Tamil Nadu,683464,11053,719403
10/30/2020,8:00 AM,Odisha,272038,1297,287099
10/30/2020,8:00 AM,Andaman and Nicobar Islands,4054,59,4305
10/30/2020,8:00 AM,Assam,193574,923,205635
10/30/2020,8:00 AM,Jharkhand,94787,883,100964
10/30/2020,8:00 AM,Chandigarh,13402,225,14292
10/30/2020,8:00 AM,Tripura,28737,346,30663
10/30/2020,8:00 AM,Punjab,124293,4168,132727
10/30/2020,8:00 AM,Uttar Pradesh,446054,6983,477895
10/30/2020,8:00 AM,Goa,40168,597,43201
10/30/2020,8:00 AM,Uttarakhand,57012,1009,61566
10/30/2020,8:00 AM,Madhya Pradesh,157381,2929,169999
10/30/2020,8:00 AM,Haryana,150660,1766,163817
10/30/2020,8:00 AM,Telengana,217401,1330,237187
10/30/2020,8:00 AM,Sikkim,3558,67,3893
10/30/2020,8:00 AM,Jammu and Kashmir,85370,1466,93764
10/30/2020,8:00 AM,Rajasthan,175977,1888,193419
10/30/2020,8:00 AM,Karnataka,741219,11091,816809
10/30/2020,8:00 AM,Gujarat,153941,3705,170878
10/30/2020,8:00 AM,Delhi,338378,6423,375753
10/30/2020,8:00 AM,Maharashtra,1494809,43710,1666668
10/30/2020,8:00 AM,Ladakh,5438,74,6139
10/30/2020,8:00 AM,West Bengal,321873,6725,365692
10/30/2020,8:00 AM,Puducherry,30449,592,34761
10/30/2020,8:00 AM,Chhattisgarh,159268,1989,183588
10/30/2020,8:00 AM,Arunachal Pradesh,12623,37,14668
10/30/2020,8:00 AM,Himachal Pradesh,18402,306,21476
10/30/2020,8:00 AM,Meghalaya,7890,87,9303
10/30/2020,8:00 AM,Mizoram,2258,1,2694
10/30/2020,8:00 AM,Nagaland,7096,35,8894
10/30/2020,8:00 AM,Kerala,325166,1429,418484
10/30/2020,8:00 AM,Manipur,13583,160,18051
10/31/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3197,2,3248
10/31/2020,8:00 AM,Andhra Pradesh,788375,6676,820565
10/31/2020,8:00 AM,Bihar,206346,1084,215327
10/31/2020,8:00 AM,Tamil Nadu,687388,11091,722011
10/31/2020,8:00 AM,Odisha,273838,1308,288646
10/31/2020,8:00 AM,Assam,194668,926,206015
10/31/2020,8:00 AM,Andaman and Nicobar Islands,4076,59,4317
10/31/2020,8:00 AM,Tripura,28878,346,30717
10/31/2020,8:00 AM,Jharkhand,95208,883,101287
10/31/2020,8:00 AM,Chandigarh,13469,225,14351
10/31/2020,8:00 AM,Punjab,124870,4187,133158
10/31/2020,8:00 AM,Uttar Pradesh,448644,7007,480082
10/31/2020,8:00 AM,Goa,40409,602,43416
10/31/2020,8:00 AM,Madhya Pradesh,158455,2941,170690
10/31/2020,8:00 AM,Uttarakhand,57270,1011,61915
10/31/2020,8:00 AM,Sikkim,3591,68,3913
10/31/2020,8:00 AM,Haryana,151839,1777,165467
10/31/2020,8:00 AM,Telengana,218887,1336,238632
10/31/2020,8:00 AM,Karnataka,749740,11140,820398
10/31/2020,8:00 AM,Rajasthan,178064,1898,195213
10/31/2020,8:00 AM,Jammu and Kashmir,86024,1471,94330
10/31/2020,8:00 AM,Gujarat,154968,3711,171847
